"year","month","day","max_temp","avg_temp","min_temp","flag_airtemp_max_old","flag_airtemp_min_old","flag_airtemp_max_new","flag_airtemp_min_new","flag_airtemp_avg"
"2015","01","12",-2,-6.5,-11,NA,NA,"n","n","n"
"2015","01","13",-8,-12,-16,NA,NA,"n","n","n"
"2015","01","14",-7,-9.5,-12,NA,NA,"n","n","n"
"2015","01","15",-4,-7,-10,NA,NA,"n","n","n"
"2015","01","16",-4,-7,-10,NA,NA,"n","n","n"
"2015","01","17",-8,-10.5,-13,NA,NA,"n","n","n"
"2015","01","18",-4,-6.5,-9,NA,NA,"n","n","n"
"2015","01","19",-6,-7,-8,NA,NA,"n","n","n"
"2015","01","20",-8,-11,-14,NA,NA,"n","n","n"
"2015","01","21",-13,-17,-21,NA,NA,"n","n","n"
"2015","01","22",-9,-14.5,-20,NA,NA,"n","n","n"
"2015","01","23",-6,-8,-10,NA,NA,"n","n","n"
"2015","01","24",-6,-8.5,-11,NA,NA,"n","n","n"
"2015","01","25",-1,-5,-9,NA,NA,"n","n","n"
"2015","01","26",6,1.5,-3,NA,NA,"n","n","n"
"2015","01","27",4,-0.5,-5,NA,NA,"n","n","n"
"2015","01","28",-5,-6.5,-8,NA,NA,"n","n","n"
"2015","01","29",-3,-6,-9,NA,NA,"n","n","n"
"2015","01","30",-4,-6.5,-9,NA,NA,"n","n","n"
"2015","01","31",-6,-9.5,-13,NA,NA,"n","n","n"
"2015","02","01",-12,-14,-16,NA,NA,"n","n","n"
"2015","02","02",-8,-10,-12,NA,NA,"n","n","n"
"2015","02","03",-6,-7,-8,NA,NA,"n","n","n"
"2015","02","04",-6,-7,-8,NA,NA,"n","n","n"
"2015","02","05",-4,-6,-8,NA,NA,"n","n","n"
"2015","02","06",0,-2.5,-5,NA,NA,"n","n","n"
"2015","02","07",-1,-3,-5,NA,NA,"n","n","n"
"2015","02","08",-3,-4,-5,NA,NA,"n","n","n"
"2015","02","09",0,-2.5,-5,NA,NA,"n","n","n"
"2015","02","10",-4,-7.5,-11,NA,NA,"n","n","n"
"2015","02","11",-6,-9.5,-13,NA,NA,"n","n","n"
"2015","02","12",-4,-6.5,-9,NA,NA,"n","n","n"
"2015","02","13",-1,-3.5,-6,NA,NA,"n","n","n"
"2015","02","14",0,-2,-4,NA,NA,"n","n","n"
"2015","02","15",-2,-8,-14,NA,NA,"n","n","n"
"2015","02","16",-13,-15.5,-18,NA,NA,"n","n","n"
"2015","02","17",-14,-16,-18,NA,NA,"n","n","n"
"2015","02","18",-3,-8.5,-14,NA,NA,"n","n","n"
"2015","02","19",-4,-6,-8,NA,NA,"n","n","n"
"2015","02","20",-6,-9.5,-13,NA,NA,"n","n","n"
"2015","02","21",-9,-15,-21,NA,NA,"n","n","n"
"2015","02","22",-14,-19,-24,NA,NA,"n","n","n"
"2015","02","23",-3,-7,-11,NA,NA,"n","n","n"
"2015","02","24",-2,-6.5,-11,NA,NA,"n","n","n"
"2015","02","25",-10,-13.5,-17,NA,NA,"n","n","n"
"2015","02","26",-13,-17,-21,NA,NA,"n","n","n"
"2015","02","27",-13,-15.5,-18,NA,NA,"n","n","n"
"2015","02","28",-10,-13.5,-17,NA,NA,"n","n","n"
"2015","03","01",-7,-9,-11,NA,NA,"n","n","n"
"2015","03","02",-3,-6.5,-10,NA,NA,"n","n","n"
"2015","03","03",-10,-10.5,-11,NA,NA,"n","n","n"
"2015","03","04",-18.4851876312936,-20.5801227062563,-22.219416638437,NA,NA,"n","n","n"
"2015","03","05",-13.3680867728944,-16.1577845481097,-20.4459241412931,NA,NA,"n","n","n"
"2015","03","06",-8.45683476627453,-10.5464782459946,-13.4197949878039,NA,NA,"n","n","n"
"2015","03","07",-1.23682871165932,-6.39661996771602,-10.5545615589628,NA,NA,"n","n","n"
"2015","03","08",-1.68267041427083,-7.06305165060857,-11.5439380358651,NA,NA,"n","n","n"
"2015","03","09",-5.41658741427805,-7.83085254240584,-9.89732614448037,NA,NA,"n","n","n"
"2015","03","10",1,-2.5,-6,NA,NA,"n","n","n"
"2015","03","11",2,-2,-6,NA,NA,"n","n","n"
"2015","03","12",0,-3,-6,NA,NA,"n","n","n"
"2015","03","13",-2,-5,-8,NA,NA,"n","n","n"
"2015","03","14",0,-5.5,-11,NA,NA,"n","n","n"
"2015","03","15",9,7.5,6,NA,NA,"n","n","n"
"2015","03","16",7,2.5,-2,NA,NA,"n","n","n"
"2015","03","17",4,-0.5,-5,NA,NA,"n","n","n"
"2015","03","18",0,-2,-4,NA,NA,"n","n","n"
"2015","03","19",-3,-6.5,-10,NA,NA,"n","n","n"
"2015","03","20",3,-3.5,-10,NA,NA,"n","n","n"
"2015","03","21",2,-1.5,-5,NA,NA,"n","n","n"
"2015","03","22",1,-2,-5,NA,NA,"n","n","n"
"2015","03","23",0,-3,-6,NA,NA,"n","n","n"
"2015","03","24",-6,-8,-10,NA,NA,"n","n","n"
"2015","03","25",-6,-8.5,-11,NA,NA,"n","n","n"
"2015","03","26",-5,-8.5,-12,NA,NA,"n","n","n"
"2015","03","27",-1,-3.5,-6,NA,NA,"n","n","n"
"2015","03","28",3,0,-3,NA,NA,"n","n","n"
"2015","03","29",1,-3,-7,NA,NA,"n","n","n"
"2015","03","30",3,0,-3,NA,NA,"n","n","n"
"2015","03","31",4,1,-2,NA,NA,"n","n","n"
"2015","04","01",0,-3.5,-7,NA,NA,"n","n","n"
"2015","04","02",-5,-9.5,-14,NA,NA,"n","n","n"
"2015","04","03",-9,-12,-15,NA,NA,"n","n","n"
"2015","04","04",0,-5.5,-11,NA,NA,"n","n","n"
"2015","04","05",4,-1,-6,NA,NA,"n","n","n"
"2015","04","06",4,0,-4,NA,NA,"n","n","n"
"2015","04","07",2,-2,-6,NA,NA,"n","n","n"
"2015","04","08",0,-6,-12,NA,NA,"n","n","n"
"2015","04","09",-5,-8.5,-12,NA,NA,"n","n","n"
"2015","04","10",-1,-4.5,-8,NA,NA,"n","n","n"
"2015","04","11",2,-2,-6,NA,NA,"n","n","n"
"2015","04","12",-2,-4,-6,NA,NA,"n","n","n"
"2015","04","13",3,-1.5,-6,NA,NA,"n","n","n"
"2015","04","14",3,0.5,-2,NA,NA,"n","n","n"
"2015","04","15",-1,-4.5,-8,NA,NA,"n","n","n"
"2015","04","16",-7,-8,-9,NA,NA,"n","n","n"
"2015","04","17",-5,-8,-11,NA,NA,"n","n","n"
"2015","04","18",-1,-5.5,-10,NA,NA,"n","n","n"
"2015","04","19",-7,-9,-11,NA,NA,"n","n","n"
"2015","04","20",-5,-7.5,-10,NA,NA,"n","n","n"
"2015","04","21",-2,-5,-8,NA,NA,"n","n","n"
"2015","04","22",3,-2.5,-8,NA,NA,"n","n","n"
"2015","04","23",0,-3.5,-7,NA,NA,"n","n","n"
"2015","04","24",-2,-5,-8,NA,NA,"n","n","n"
"2015","04","25",-2,-4.5,-7,NA,NA,"n","n","n"
"2015","04","26",-5,-6.5,-8,NA,NA,"n","n","n"
"2015","04","27",-2,-5,-8,NA,NA,"n","n","n"
"2015","04","28",1,-1.5,-4,NA,NA,"n","n","n"
"2015","04","29",4.61029102384705,-0.215778022942729,-3.96787127105891,NA,NA,"n","n","n"
"2015","04","30",7.04003789866472,1.14725509168807,-1.9729054244527,NA,NA,"n","n","n"
"2015","05","01",7.10209693966659,0.182532818390768,-3.08859564826505,NA,NA,"n","n","n"
"2015","05","02",3.47182863254478,-0.0906805599568061,-2.10159048163737,NA,NA,"n","n","n"
"2015","05","03",6.56505971649238,-0.207486928258452,-3.83806019622235,NA,NA,"n","n","n"
"2015","05","04",-1,-2.5,-4,NA,NA,"n","n","n"
"2015","05","05",-1,-2.5,-4,NA,NA,"n","n","n"
"2015","05","06",-2,-3.5,-5,NA,NA,"n","n","n"
"2015","05","07",-3,-4.5,-6,NA,NA,"n","n","n"
"2015","05","08",-3,-4.5,-6,NA,NA,"n","n","n"
"2015","05","09",-4,-8,-12,NA,NA,"n","n","n"
"2015","05","10",-9,-11.5,-14,NA,NA,"n","n","n"
"2015","05","11",-5,-8.5,-12,NA,NA,"n","n","n"
"2015","05","12",2,-2,-6,NA,NA,"n","n","n"
"2015","05","13",-2,-3.5,-5,NA,NA,"n","n","n"
"2015","05","14",1,-2,-5,NA,NA,"n","n","n"
"2015","05","15",-2,-5,-8,NA,NA,"n","n","n"
"2015","05","16",-3,-7,-11,NA,NA,"n","n","n"
"2015","05","17",-3,-5.5,-8,NA,NA,"n","n","n"
"2015","05","18",-3,-4.5,-6,NA,NA,"n","n","n"
"2015","05","19",-1,-4,-7,NA,NA,"n","n","n"
"2015","05","20",-2,-5,-8,NA,NA,"n","n","n"
"2015","05","21",3,-1,-5,NA,NA,"n","n","n"
"2015","05","22",-3,-4.5,-6,NA,NA,"n","n","n"
"2015","05","23",-1,-4.5,-8,NA,NA,"n","n","n"
"2015","05","24",-1,-5,-9,NA,NA,"n","n","n"
"2015","05","25",-2,-5,-8,NA,NA,"n","n","n"
"2015","05","26",0,-3,-6,NA,NA,"n","n","n"
"2015","05","27",3,0,-3,NA,NA,"n","n","n"
"2015","05","28",1,-2,-5,NA,NA,"n","n","n"
"2015","05","29",-1,-4,-7,NA,NA,"n","n","n"
"2015","05","30",4,-0.5,-5,NA,NA,"n","n","n"
"2015","05","31",5,2,-1,NA,NA,"n","n","n"
"2015","06","01",7,3.5,0,NA,NA,"n","n","n"
"2015","06","02",8,5,2,NA,NA,"n","n","n"
"2015","06","03",6,3,0,NA,NA,"n","n","n"
"2015","06","04",8,3.5,-1,NA,NA,"n","n","n"
"2015","06","05",4,1,-2,NA,NA,"n","n","n"
"2015","06","06",4,1.5,-1,NA,NA,"n","n","n"
"2015","06","07",5,1.5,-2,NA,NA,"n","n","n"
"2015","06","08",7,3,-1,NA,NA,"n","n","n"
"2015","06","09",10,5.5,1,NA,NA,"n","n","n"
"2015","06","10",5,3,1,NA,NA,"n","n","n"
"2015","06","11",5,2,-1,NA,NA,"n","n","n"
"2015","06","12",7,3,-1,NA,NA,"n","n","n"
"2015","06","13",10,4,-2,NA,NA,"n","n","n"
"2015","06","14",7,4,1,NA,NA,"n","n","n"
"2015","06","15",9,4.5,0,NA,NA,"n","n","n"
"2015","06","16",9,5,1,NA,NA,"n","n","n"
"2015","06","17",10,6,2,NA,NA,"n","n","n"
"2015","06","18",13,8.5,4,NA,NA,"n","n","n"
"2015","06","19",13,8.5,4,NA,NA,"n","n","n"
"2015","06","20",13,8.5,4,NA,NA,"n","n","n"
"2015","06","21",15,10,5,NA,NA,"n","n","n"
"2015","06","22",14,9,4,NA,NA,"n","n","n"
"2015","06","23",15,9,3,NA,NA,"n","n","n"
"2015","06","24",13,8.5,4,NA,NA,"n","n","n"
"2015","06","25",8,5,2,NA,NA,"n","n","n"
"2015","06","26",11,7,3,NA,NA,"n","n","n"
"2015","06","27",13,8,3,NA,NA,"n","n","n"
"2015","06","28",10,6.5,3,NA,NA,"n","n","n"
"2015","06","29",13,8,3,NA,NA,"n","n","n"
"2015","06","30",16,11,6,NA,NA,"n","n","n"
"2015","07","01",12,8.5,5,NA,NA,"n","n","n"
"2015","07","02",9,5.5,2,NA,NA,"n","n","n"
"2015","07","03",12,7.5,3,NA,NA,"n","n","n"
"2015","07","04",14,9,4,NA,NA,"n","n","n"
"2015","07","05",11,6.5,2,NA,NA,"n","n","n"
"2015","07","06",5,3.5,2,NA,NA,"n","n","n"
"2015","07","07",6,3,0,NA,NA,"n","n","n"
"2015","07","08",3,2,1,NA,NA,"n","n","n"
"2015","07","09",9,5,1,NA,NA,"n","n","n"
"2015","07","10",8,4,0,NA,NA,"n","n","n"
"2015","07","11",10,6,2,NA,NA,"n","n","n"
"2015","07","12",10,6.5,3,NA,NA,"n","n","n"
"2015","07","13",9,6,3,NA,NA,"n","n","n"
"2015","07","14",10,6,2,NA,NA,"n","n","n"
"2015","07","15",10,5.5,1,NA,NA,"n","n","n"
"2015","07","16",10,6.5,3,NA,NA,"n","n","n"
"2015","07","17",10,6,2,NA,NA,"n","n","n"
"2015","07","18",11.0825034741402,6.538162487469,2.53005478977997,NA,NA,"n","n","n"
"2015","07","19",8.87423191321995,5.4680258081756,2.42682461262282,NA,NA,"n","n","n"
"2015","07","20",8.9964737518626,5.38088218037302,1.27996316815975,NA,NA,"n","n","n"
"2015","07","21",8,6,4,NA,NA,"n","n","n"
"2015","07","22",7,4.5,2,NA,NA,"n","n","n"
"2015","07","23",12.7969381367201,9.31174861066281,5.75292667983531,NA,NA,"n","n","n"
"2015","07","24",11.4557506578579,8.78562612742387,5.24920970447778,NA,NA,"n","n","n"
"2015","07","25",13.4117502134498,9.12366318804192,4.91268745836219,NA,NA,"n","n","n"
"2015","07","26",13.9233716632756,9.77686984471376,4.05483470819887,NA,NA,"n","n","n"
"2015","07","27",13.682673718755,10.2604247087349,5.93306251235883,NA,NA,"n","n","n"
"2015","07","28",12,6,0,NA,NA,"n","n","n"
"2015","07","29",12,6.5,1,NA,NA,"n","n","n"
"2015","07","30",12,7,2,NA,NA,"n","n","n"
"2015","07","31",11.1617134362881,7.68853621753866,3.65961169238628,NA,NA,"n","n","n"
"2015","08","01",14.57526155944,9.67195149397778,4.17237087767279,NA,NA,"n","n","n"
"2015","08","02",13.2582487847102,8.48242827056708,5.2923295427406,NA,NA,"n","n","n"
"2015","08","03",8.7810537201801,6.97675019861556,4.96186604787154,NA,NA,"n","n","n"
"2015","08","04",10.3289127039305,6.67726104618197,2.99156952299917,NA,NA,"n","n","n"
"2015","08","05",14.3900888016832,10.2867840844389,5.65422086547094,NA,NA,"n","n","n"
"2015","08","06",12.5783126617618,8.99155091120557,5.65217662245909,NA,NA,"n","n","n"
"2015","08","07",12.8009860331173,9.01711577683086,4.01240361509002,NA,NA,"n","n","n"
"2015","08","08",11.5800520158552,6.84715414153822,2.88588759992878,NA,NA,"n","n","n"
"2015","08","09",12.5319250072843,7.47492034218673,2.81670285535728,NA,NA,"n","n","n"
"2015","08","10",11.4983212536578,6.60238726723875,1.09297489188318,NA,NA,"n","n","n"
"2015","08","11",15,9.5,4,NA,NA,"n","n","n"
"2015","08","12",13,9,5,NA,NA,"n","n","n"
"2015","08","13",13,9,5,NA,NA,"n","n","n"
"2015","08","14",14,9,4,NA,NA,"n","n","n"
"2015","08","15",16,10.5,5,NA,NA,"n","n","n"
"2015","08","16",12,8,4,NA,NA,"n","n","n"
"2015","08","17",12,7.5,3,NA,NA,"n","n","n"
"2015","08","18",8,2.5,-3,NA,NA,"n","n","n"
"2015","08","19",6,1,-4,NA,NA,"n","n","n"
"2015","08","20",10,5.5,1,NA,NA,"n","n","n"
"2015","08","21",13,8.5,4,NA,NA,"n","n","n"
"2015","08","22",13,6,-1,NA,NA,"n","n","n"
"2015","08","23",13,6.5,0,NA,NA,"n","n","n"
"2015","08","24",14,9,4,NA,NA,"n","n","n"
"2015","08","25",16,9.5,3,NA,NA,"n","n","n"
"2015","08","26",15,9.5,4,NA,NA,"n","n","n"
"2015","08","27",6,4.5,3,NA,NA,"n","n","n"
"2015","08","28",10,5.5,1,NA,NA,"n","n","n"
"2015","08","29",13,7,1,NA,NA,"n","n","n"
"2015","08","30",15,10,5,NA,NA,"n","n","n"
"2015","08","31",11,6.5,2,NA,NA,"n","n","n"
"2015","09","01",12,7,2,NA,NA,"n","n","n"
"2015","09","02",13,7.5,2,NA,NA,"n","n","n"
"2015","09","03",9,5.5,2,NA,NA,"n","n","n"
"2015","09","04",10,6,2,NA,NA,"n","n","n"
"2015","09","05",9,5.5,2,NA,NA,"n","n","n"
"2015","09","06",10,6,2,NA,NA,"n","n","n"
"2015","09","07",6,3.5,1,NA,NA,"n","n","n"
"2015","09","08",8,4.5,1,NA,NA,"n","n","n"
"2015","09","09",10,6.5,3,NA,NA,"n","n","n"
"2015","09","10",11,5,-1,NA,NA,"n","n","n"
"2015","09","11",10,4,-2,NA,NA,"n","n","n"
"2015","09","12",13,7.5,2,NA,NA,"n","n","n"
"2015","09","13",11,6.5,2,NA,NA,"n","n","n"
"2015","09","14",11,7,3,NA,NA,"n","n","n"
"2015","09","15",7,4.5,2,NA,NA,"n","n","n"
"2015","09","16",8,4.5,1,NA,NA,"n","n","n"
"2015","09","17",7,3.5,0,NA,NA,"n","n","n"
"2015","09","18",5,0,-5,NA,NA,"n","n","n"
"2015","09","19",7,1,-5,NA,NA,"n","n","n"
"2015","09","20",9,4,-1,NA,NA,"n","n","n"
"2015","09","21",12,6.5,1,NA,NA,"n","n","n"
"2015","09","22",11,5.5,0,NA,NA,"n","n","n"
"2015","09","23",10,5,0,NA,NA,"n","n","n"
"2015","09","24",10,5,0,NA,NA,"n","n","n"
"2015","09","25",12,6,0,NA,NA,"n","n","n"
"2015","09","26",13,7,1,NA,NA,"n","n","n"
"2015","09","27",13,8,3,NA,NA,"n","n","n"
"2015","09","28",11,6.5,2,NA,NA,"n","n","n"
"2015","09","29",10,5.5,1,NA,NA,"n","n","n"
"2015","09","30",8,5,2,NA,NA,"n","n","n"
"2015","10","01",11,6,1,NA,NA,"n","n","n"
"2015","10","02",10,4,-2,NA,NA,"n","n","n"
"2015","10","03",4,0,-4,NA,NA,"n","n","n"
"2015","10","04",5,0,-5,NA,NA,"n","n","n"
"2015","10","05",7,2.5,-2,NA,NA,"n","n","n"
"2015","10","06",5,1,-3,NA,NA,"n","n","n"
"2015","10","07",5,0.5,-4,NA,NA,"n","n","n"
"2015","10","08",6,1.5,-3,NA,NA,"n","n","n"
"2015","10","09",6,1.5,-3,NA,NA,"n","n","n"
"2015","10","10",9,4.5,0,NA,NA,"n","n","n"
"2015","10","11",8,4.5,1,NA,NA,"n","n","n"
"2015","10","12",6,2.5,-1,NA,NA,"n","n","n"
"2015","10","13",8,4,0,NA,NA,"n","n","n"
"2015","10","14",9,5.5,2,NA,NA,"n","n","n"
"2015","10","15",6,0.5,-5,NA,NA,"n","n","n"
"2015","10","16",8,1.5,-5,NA,NA,"n","n","n"
"2015","10","17",7,2,-3,NA,NA,"n","n","n"
"2015","10","18",6,3,0,NA,NA,"n","n","n"
"2015","10","19",3,0.5,-2,NA,NA,"n","n","n"
"2015","10","20",4,0,-4,NA,NA,"n","n","n"
"2015","10","21",-3,-4.5,-6,NA,NA,"n","n","n"
"2015","10","22",0,-3,-6,NA,NA,"n","n","n"
"2015","10","23",-4,-6,-8,NA,NA,"n","n","n"
"2015","10","24",-3,-6,-9,NA,NA,"n","n","n"
"2015","10","25",3,-1.5,-6,NA,NA,"n","n","n"
"2015","10","26",-2,-3.5,-5,NA,NA,"n","n","n"
"2015","10","27",-5,-8,-11,NA,NA,"n","n","n"
"2015","10","28",-6,-9,-12,NA,NA,"n","n","n"
"2015","10","29",-2,-5,-8,NA,NA,"n","n","n"
"2015","10","30",-6,-8.5,-11,NA,NA,"n","n","n"
"2015","10","31",-6,-8,-10,NA,NA,"n","n","n"
"2015","11","01",-2,-4,-6,NA,NA,"n","n","n"
"2015","11","02",3,-0.5,-4,NA,NA,"n","n","n"
"2015","11","03",3,0.5,-2,NA,NA,"n","n","n"
"2015","11","04",-1,-6,-11,NA,NA,"n","n","n"
"2015","11","05",-11,-12.5,-14,NA,NA,"n","n","n"
"2015","11","06",-14,-14.5,-15,NA,NA,"n","n","n"
"2015","11","07",1,-8,-17,NA,NA,"n","n","n"
"2015","11","08",6,-0.5,-7,NA,NA,"n","n","n"
"2015","11","09",-3,-5,-7,NA,NA,"n","n","n"
"2015","11","10",-1,-6,-11,NA,NA,"n","n","n"
"2015","11","11",-11,-13.5,-16,NA,NA,"n","n","n"
"2015","11","12",-10.4842976176385,-12.2416218725532,-15,NA,NA,"n","n","n"
"2015","11","13",-4.3917345985294,-7.18817120991677,-11.8368665391729,NA,NA,"n","n","n"
"2015","11","14",2,-2.5,-7,NA,NA,"n","n","n"
"2015","11","15",-3.68183156326357,-4.85196709214847,-8,NA,NA,"n","n","n"
"2015","11","16",-8,-10,-12,NA,NA,"n","n","n"
"2015","11","17",-11,-12.5,-14,NA,NA,"n","n","n"
"2015","11","18",-11,-12.5,-14,NA,NA,"n","n","n"
"2015","11","19",-8.57892260597757,-10.5034052588392,-14,NA,NA,"n","n","n"
"2015","11","20",-8.31814536492952,-11.8335243179776,-20,NA,NA,"n","n","n"
"2015","11","21",-15,-17.5,-20,NA,NA,"n","n","n"
"2015","11","22",-4.42503637577132,-8.52636373538157,-13.5640886639009,NA,NA,"n","n","n"
"2015","11","23",-4,-5.01519465333495,-6.7171300597711,NA,NA,"n","n","n"
"2015","11","24",-4,-6,-8,NA,NA,"n","n","n"
"2015","11","25",-5,-9.5,-14,NA,NA,"n","n","n"
"2015","11","26",-11,-15,-19,NA,NA,"n","n","n"
"2015","11","27",-8,-13,-18,NA,NA,"n","n","n"
"2015","11","28",-11,-14,-17,NA,NA,"n","n","n"
"2015","11","29",-12,-15.5,-19,NA,NA,"n","n","n"
"2015","11","30",-18,-19.5,-21,NA,NA,"n","n","n"
"2015","12","01",-12,-16.5,-21,NA,NA,"n","n","n"
"2015","12","02",-9,-10.5,-12,NA,NA,"n","n","n"
"2015","12","03",-7,-9.5,-12,NA,NA,"n","n","n"
"2015","12","04",-4,-6,-8,NA,NA,"n","n","n"
"2015","12","05",-8,-12,-16,NA,NA,"n","n","n"
"2015","12","06",-4,-8.5,-13,NA,NA,"n","n","n"
"2015","12","07",-6,-8,-10,NA,NA,"n","n","n"
"2015","12","08",-7,-8.5,-10,NA,NA,"n","n","n"
"2015","12","09",-1,-4.5,-8,NA,NA,"n","n","n"
"2015","12","10",-4,-7,-10,NA,NA,"n","n","n"
"2015","12","11",-6,-9.5,-13,NA,NA,"n","n","n"
"2015","12","12",-11,-12.5,-14,NA,NA,"n","n","n"
"2015","12","13",-7,-11,-15,NA,NA,"n","n","n"
"2015","12","14",-5,-8.5,-12,NA,NA,"n","n","n"
"2015","12","15",-12,-16.5,-21,NA,NA,"n","n","n"
"2015","12","16",-20,-20.5,-21,NA,NA,"n","n","n"
"2015","12","17",-19,-20.5,-22,NA,NA,"n","n","n"
"2015","12","18",-8,-14,-20,NA,NA,"n","n","n"
"2015","12","19",-4,-6,-8,NA,NA,"n","n","n"
"2015","12","20",-6,-10,-14,NA,NA,"n","n","n"
"2015","12","21",-11,-13,-15,NA,NA,"n","n","n"
"2015","12","22",-10,-13,-16,NA,NA,"n","n","n"
"2015","12","23",-16,-18.5,-21,NA,NA,"n","n","n"
"2015","12","24",-19,-20.5,-22,NA,NA,"n","n","n"
"2015","12","25",-14,-17,-20,NA,NA,"n","n","n"
"2015","12","26",-20,-22,-24,NA,NA,"n","n","n"
"2015","12","27",-8,-15.5,-23,NA,NA,"n","n","n"
"2015","12","28",-10,-14.5,-19,NA,NA,"n","n","n"
"2015","12","29",-13,-16.5,-20,NA,NA,"n","n","n"
"2015","12","30",-18,-20,-22,NA,NA,"n","n","n"
"2015","12","31",-17,-19.5,-22,NA,NA,"n","n","n"
"2016","01","01",-9,-14.5,-20,NA,NA,"n","n","n"
"2016","01","02",-4,-10,-16,NA,NA,"n","n","n"
"2016","01","03",-4,-8.5,-13,NA,NA,"n","n","n"
"2016","01","04",-3,-7.5,-12,NA,NA,"n","n","n"
"2016","01","05",-6,-9,-12,NA,NA,"n","n","n"
"2016","01","06",-6,-10,-14,NA,NA,"n","n","n"
"2016","01","07",-11,-12.5,-14,NA,NA,"n","n","n"
"2016","01","08",-14,-15.5,-17,NA,NA,"n","n","n"
"2016","01","09",-16,-17.5,-19,NA,NA,"n","n","n"
"2016","01","10",-16,-18,-20,NA,NA,"n","n","n"
"2016","01","11",-13,-15,-17,NA,NA,"n","n","n"
"2016","01","12",-12,-14,-16,NA,NA,"n","n","n"
"2016","01","13",-8,-11,-14,NA,NA,"n","n","n"
"2016","01","14",-12,-14.5,-17,NA,NA,"n","n","n"
"2016","01","15",-16,-17.5,-19,NA,NA,"n","n","n"
"2016","01","16",-16,-18.5,-21,NA,NA,"n","n","n"
"2016","01","17",-15,-15.5,-16,NA,NA,"n","n","n"
"2016","01","18",-8.37752950780121,-10.4277860172043,-15,NA,NA,"n","n","n"
"2016","01","19",-11,-12.5,-14,NA,NA,"n","n","n"
"2016","01","20",-13,-15,-17,NA,NA,"n","n","n"
"2016","01","21",-11,-14.5,-18,NA,NA,"n","n","n"
"2016","01","22",-6,-9,-12,NA,NA,"n","n","n"
"2016","01","23",-5,-6.5,-8,NA,NA,"n","n","n"
"2016","01","24",-8,-12,-16,NA,NA,"n","n","n"
"2016","01","25",-14,-16.5,-19,NA,NA,"n","n","n"
"2016","01","26",-8,-14,-20,NA,NA,"n","n","n"
"2016","01","27",-5,-7,-9,NA,NA,"n","n","n"
"2016","01","28",-4,-7,-10,NA,NA,"n","n","n"
"2016","01","29",-6,-9,-12,NA,NA,"n","n","n"
"2016","01","30",-6,-9.5,-13,NA,NA,"n","n","n"
"2016","01","31",-13,-16,-19,NA,NA,"n","n","n"
"2016","02","01",-11,-15,-19,NA,NA,"n","n","n"
"2016","02","02",-18,-20,-22,NA,NA,"n","n","n"
"2016","02","03",-22,-23,-24,NA,NA,"n","n","n"
"2016","02","04",-16,-20,-24,NA,NA,"n","n","n"
"2016","02","05",-15,-17,-19,NA,NA,"n","n","n"
"2016","02","06",-11,-13,-15,NA,NA,"n","n","n"
"2016","02","07",-12,-13.5,-15,NA,NA,"n","n","n"
"2016","02","08",-7,-10.5,-14,NA,NA,"n","n","n"
"2016","02","09",-6,-8.5,-11,NA,NA,"n","n","n"
"2016","02","10",-3,-5.5,-8,NA,NA,"n","n","n"
"2016","02","11",-4,-6,-8,NA,NA,"n","n","n"
"2016","02","12",-3,-5,-7,NA,NA,"n","n","n"
"2016","02","13",-4,-7,-10,NA,NA,"n","n","n"
"2016","02","14",-10,-11.5,-13,NA,NA,"n","n","n"
"2016","02","15",-9,-11,-13,NA,NA,"n","n","n"
"2016","02","16",-8,-9,-10,NA,NA,"n","n","n"
"2016","02","17",0,-4,-8,NA,NA,"n","n","n"
"2016","02","18",-1,-3.5,-6,NA,NA,"n","n","n"
"2016","02","19",-6.2366151962374,-8.77560444443282,-13.4901867336099,NA,NA,"n","n","n"
"2016","02","20",-3.93169897651935,-6.55383899012603,-8.77550504851285,NA,NA,"n","n","n"
"2016","02","21",-7,-8.5,-10,NA,NA,"n","n","n"
"2016","02","22",-11,-13.5,-16,NA,NA,"n","n","n"
"2016","02","23",-11,-14.5,-18,NA,NA,"n","n","n"
"2016","02","24",-14,-16,-18,NA,NA,"n","n","n"
"2016","02","25",-11,-13,-15,NA,NA,"n","n","n"
"2016","02","26",-6,-9,-12,NA,NA,"n","n","n"
"2016","02","27",-4,-8.5,-13,NA,NA,"n","n","n"
"2016","02","28",-6,-7.97965483687934,-11.4312724503503,NA,NA,"n","n","n"
"2016","02","29",-7.99021271319385,-9.32677655390801,-13.9677259044935,NA,NA,"n","n","n"
"2016","03","01",-8,-9.5,-11,NA,NA,"n","n","n"
"2016","03","02",-8,-10,-12,NA,NA,"n","n","n"
"2016","03","03",-4,-8.5,-13,NA,NA,"n","n","n"
"2016","03","04",-5,-7,-9,NA,NA,"n","n","n"
"2016","03","05",-1,-5.5,-10,NA,NA,"n","n","n"
"2016","03","06",-3,-5,-7,NA,NA,"n","n","n"
"2016","03","07",-7,-9.5,-12,NA,NA,"n","n","n"
"2016","03","08",-8,-11,-14,NA,NA,"n","n","n"
"2016","03","09",-9,-11.5,-14,NA,NA,"n","n","n"
"2016","03","10",-12,-15.5,-19,NA,NA,"n","n","n"
"2016","03","11",-16,-17.5,-19,NA,NA,"n","n","n"
"2016","03","12",1.18168148470172,-2.46083048789159,-6.48428879368495,NA,NA,"n","n","n"
"2016","03","13",-6,-7.5,-9,NA,NA,"n","n","n"
"2016","03","14",-8,-10,-12,NA,NA,"n","n","n"
